timestamp,location_name,area_name,camera_id,camera_type,network_name,ip_address,crowd_count,threat_status,density_level,session_duration,connection_status,reconnect_attempts
2026-05-14T18:17:43.396686,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:17:48.330145,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:17:53.379978,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:17:58.408935,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:03.806231,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:06.694309,Unknown,Unknown,0,Webcam,Local,127.0.0.1,0,NORMAL,0.0,0.0,DISCONNECTED,0
2026-05-14T18:18:06.881225,Unknown,Unknown,0,Webcam,Local,127.0.0.1,1,NORMAL,0.03616898148148148,0.0,DISCONNECTED,0
2026-05-14T18:18:07.513036,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:18:07.520159,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:18:07.687326,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,SUSPICIOUS,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:18:07.875642,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:18:08.358454,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,SUSPICIOUS,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:18:08.529968,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:18:08.708461,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,SUSPICIOUS,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:18:09.687750,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,SUSPICIOUS,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:18:09.854575,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,HIGH RISK,0.10850694444444446,0.0,DISCONNECTED,0
2026-05-14T18:18:10.948775,Unknown,Unknown,0,Webcam,Local,127.0.0.1,3,SUSPICIOUS,0.10850694444444446,0.0,DISCONNECTED,0
